alg,timestamp,lr,weight_decay,gpu,seed,root_dir,results_csv,num_epochs,batch_size,momentum,pretrained,val_gradcam_iou,val_worst_group_accuracy,val_avg_min_group_accuracy,val_average_accuracy,test_spurious_attribute_prediction,test_worst_group_accuracy,test_average_accuracy
gb,2024-01-03 11:30:12.093356,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.2242996023969738,81.203007518797,81.203007518797,90.32527105921602,42.80289955125993,85.51401869158879,93.73897719982618
gb,2024-01-03 11:39:22.712657,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.2282267583692626,81.203007518797,81.203007518797,90.74228523769808,42.90645495340007,84.89096573208722,94.20219578165332
gb,2024-01-03 11:49:15.681358,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.2312446575853683,81.203007518797,81.203007518797,91.07589658048371,42.97549188816016,84.42367601246106,94.5906200615752
gb,2024-01-03 12:00:09.761145,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.2326157479980871,81.203007518797,81.203007518797,91.07589658048374,43.07904729030031,84.11214953271028,94.88040776116526
gb,2024-01-03 12:10:46.036786,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.234347233875952,80.45112781954887,80.45112781954887,91.07589658048374,43.096306523990336,83.80062305295951,95.17132984011734
gb,2024-01-03 12:21:27.768050,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.2354605314013456,81.203007518797,81.203007518797,91.82652210175146,43.096306523990336,83.48909657320873,95.46310289806586
gb,2024-01-03 12:32:42.016315,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.2356584510153344,81.203007518797,81.203007518797,91.74311926605505,43.2171211598205,83.17757009345794,95.58035922670985
gb,2024-01-03 12:44:16.001639,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.2365396074705955,81.203007518797,81.203007518797,91.65971643035864,43.16534345875044,83.02180685358256,95.60238237240792
gb,2024-01-03 12:56:27.556734,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.2374026902329996,81.203007518797,81.203007518797,91.57631359466222,43.25163962720056,82.71028037383178,95.75567652999482
gb,2024-01-03 13:08:48.816962,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.238610399478966,81.203007518797,81.203007518797,91.4095079232694,43.2861580945806,82.71028037383178,95.87827282278872
gb,2024-01-03 13:21:12.179340,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,150,64,0.9,True,0.2390781998351183,79.69924812030075,79.69924812030075,91.32610508757298,43.26889886089057,82.55451713395638,95.96896822898664
gb,2024-01-03 13:32:48.990022,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,160,64,0.9,True,0.2397584863132478,79.69924812030075,79.69924812030075,91.24270225187657,43.18260269244045,82.08722741433021,96.08809248195358
gb,2024-01-03 13:44:18.338515,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,170,64,0.9,True,0.2401822968961453,79.69924812030075,79.69924812030075,91.24270225187657,43.2171211598205,81.93146417445483,96.27867628188083
gb,2024-01-03 13:56:01.286781,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,180,64,0.9,True,0.24026143515258,79.69924812030075,79.69924812030075,91.07589658048374,43.25163962720056,81.77570093457943,96.30240112627192
gb,2024-01-03 14:08:39.548219,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,190,64,0.9,True,0.2406922628101909,78.94736842105263,78.94736842105263,91.07589658048374,43.25163962720056,81.93146417445483,96.3964511382613
gb,2024-01-03 14:21:56.388168,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,200,64,0.9,True,0.2417299934204467,78.19548872180451,78.19548872180451,90.74228523769808,43.37245426303072,81.61993769470405,96.45099128148082
gb,2024-01-03 14:35:10.611650,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,210,64,0.9,True,0.2423122035824765,78.19548872180451,78.19548872180451,90.65888240200168,43.33793579565067,81.46417445482867,96.44066365528748
gb,2024-01-03 14:48:18.460645,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,220,64,0.9,True,0.2427900033217629,78.19548872180451,78.19548872180451,90.57547956630523,43.25163962720056,81.46417445482867,96.53970132932028
gb,2024-01-03 15:01:13.352803,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,230,64,0.9,True,0.2433348144206144,78.19548872180451,78.19548872180451,90.49207673060884,43.18260269244045,81.15264797507788,96.56529409803431
gb,2024-01-03 15:13:37.038182,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,240,64,0.9,True,0.2435508396825355,78.19548872180451,78.19548872180451,90.40867389491244,43.19986192613048,80.8411214953271,96.66267886496864
gb,2024-01-03 15:25:17.164004,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,250,64,0.9,True,0.2440302251079256,77.44360902255639,77.44360902255639,90.2418682235196,43.19986192613048,80.52959501557632,96.64883040735386
gb,2024-01-03 15:36:48.254646,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,260,64,0.9,True,0.244768529144985,76.69172932330827,76.69172932330827,90.15846538782318,43.23438039351053,80.52959501557632,96.71353195113674
gb,2024-01-03 15:47:59.276281,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,270,64,0.9,True,0.2453875675950525,76.69172932330827,76.69172932330827,90.07506255212678,43.25163962720056,80.52959501557632,96.74247932564224
gb,2024-01-03 15:58:57.161884,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,280,64,0.9,True,0.2458563050261285,76.69172932330827,76.69172932330827,90.15846538782318,43.23438039351053,80.21806853582555,96.7337359641064
gb,2024-01-03 16:09:51.915771,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,290,64,0.9,True,0.2462058025604905,75.93984962406014,75.93984962406014,90.07506255212677,43.2171211598205,80.21806853582555,96.72863086802744
gb,2024-01-03 16:20:18.442368,1e-05,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,300,64,0.9,True,0.2463624631229719,75.93984962406014,75.93984962406014,90.07506255212678,43.14808422506041,79.90654205607477,96.72499260257052
gb,2024-01-03 10:47:19.564297,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,10,64,0.9,True,0.1960436490513387,80.45112781954887,80.45112781954887,83.4862385321101,42.66482568173973,80.79822616407982,84.06739163600427
gb,2024-01-03 10:58:53.215303,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,20,64,0.9,True,0.2068864872794692,81.203007518797,81.203007518797,88.07339449541284,42.47497411114946,85.36585365853658,90.32101877137391
gb,2024-01-03 11:10:52.206711,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,30,64,0.9,True,0.2144312477004931,82.70676691729324,82.70676691729324,88.82402001668058,42.613047980669656,85.98130841121495,91.93226104620918
gb,2024-01-03 11:23:15.712875,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,40,64,0.9,True,0.2197965634572227,82.70676691729324,82.70676691729324,89.90825688073394,42.751121850189854,86.13707165109034,93.1247822700306
gb,2024-01-03 11:36:02.274898,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.2257020181032582,81.95488721804512,81.95488721804512,90.65888240200168,42.87193648602002,85.82554517133957,93.7800713332535
gb,2024-01-03 11:48:35.556366,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.2300459189494622,81.203007518797,81.203007518797,90.8256880733945,42.889195719710045,85.04672897196262,94.2040149143818
gb,2024-01-03 12:00:50.406227,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.2334932832499965,81.203007518797,81.203007518797,91.24270225187657,42.99275112185019,84.73520249221184,94.66746836427994
gb,2024-01-03 12:12:24.389615,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.2354175403373463,81.203007518797,81.203007518797,91.15929941618016,43.07904729030031,84.57943925233644,94.98972426979694
gb,2024-01-03 12:23:49.094219,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.2373160355278674,80.45112781954887,80.45112781954887,91.32610508757298,43.07904729030031,83.80062305295951,95.18182369194066
gb,2024-01-03 12:35:35.559666,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.2385953186971066,81.203007518797,81.203007518797,91.82652210175146,43.11356575768036,83.64485981308411,95.43569099662336
gb,2024-01-03 12:46:43.920740,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.2398621672371842,81.203007518797,81.203007518797,91.82652210175146,43.096306523990336,83.64485981308411,95.50010888074075
gb,2024-01-03 12:58:46.280152,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.2410226823940073,81.203007518797,81.203007518797,91.82652210175144,43.16534345875044,83.17757009345794,95.55424793025932
gb,2024-01-03 13:11:37.622711,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.2422267561462956,81.203007518797,81.203007518797,91.82652210175146,43.14808422506041,83.02180685358256,95.70765952188168
gb,2024-01-03 13:24:34.239161,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.2440019256033247,81.203007518797,81.203007518797,91.82652210175146,43.16534345875044,83.02180685358256,95.90403317125434
gb,2024-01-03 13:36:44.677811,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,150,64,0.9,True,0.2452950107456532,81.203007518797,81.203007518797,91.65971643035864,43.07904729030031,83.02180685358256,96.02691312371373
gb,2024-01-03 13:47:48.016066,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,160,64,0.9,True,0.2466201360168884,80.45112781954887,80.45112781954887,91.57631359466222,43.13082499137038,83.02180685358256,96.14638967878714
gb,2024-01-03 13:58:53.750010,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,170,64,0.9,True,0.2470899659401909,79.69924812030075,79.69924812030075,91.32610508757298,43.13082499137038,82.86604361370716,96.21154110786551
gb,2024-01-03 14:10:23.739143,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,180,64,0.9,True,0.2481609810917918,79.69924812030075,79.69924812030075,91.32610508757298,43.16534345875044,82.71028037383178,96.33401996662391
gb,2024-01-03 14:21:24.429685,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,190,64,0.9,True,0.2493165138984643,79.69924812030075,79.69924812030075,91.4095079232694,43.19986192613048,82.71028037383178,96.39872151040684
gb,2024-01-03 14:32:43.990700,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,200,64,0.9,True,0.2504855293721479,79.69924812030075,79.69924812030075,91.32610508757298,43.14808422506041,82.71028037383178,96.4637067138552
gb,2024-01-03 14:44:09.738131,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,210,64,0.9,True,0.2518054130976636,78.94736842105263,78.94736842105263,91.32610508757298,43.11356575768036,82.71028037383178,96.4568999190833
gb,2024-01-03 14:54:29.065720,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,220,64,0.9,True,0.2528644404594375,78.94736842105263,78.94736842105263,91.15929941618016,43.096306523990336,82.398753894081,96.48220902813186
gb,2024-01-03 15:05:42.136819,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,230,64,0.9,True,0.253776980501165,78.19548872180451,78.19548872180451,90.99249374478732,43.096306523990336,82.24299065420561,96.5147260256533
gb,2024-01-03 15:17:22.201713,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,240,64,0.9,True,0.2549599868069663,78.94736842105263,78.94736842105263,91.15929941618016,43.14808422506041,81.61993769470405,96.50574779604642
gb,2024-01-03 15:29:49.724302,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,250,64,0.9,True,0.2561274308338541,78.94736842105263,78.94736842105263,91.07589658048374,43.14808422506041,81.46417445482867,96.502226964625
gb,2024-01-03 15:42:54.558630,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,260,64,0.9,True,0.2571169196110489,78.94736842105263,78.94736842105263,90.9090909090909,43.14808422506041,81.46417445482867,96.5655104693804
gb,2024-01-03 15:56:50.631397,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,270,64,0.9,True,0.2581340067229266,78.94736842105263,78.94736842105263,90.9090909090909,43.14808422506041,81.46417445482867,96.5655104693804
gb,2024-01-03 16:11:02.876245,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,280,64,0.9,True,0.2590885890166856,78.94736842105263,78.94736842105263,90.99249374478732,43.13082499137038,81.30841121495327,96.5943404098504
gb,2024-01-03 16:24:57.913035,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,290,64,0.9,True,0.2602549111782065,78.19548872180451,78.19548872180451,90.8256880733945,43.16534345875044,81.30841121495327,96.66102731199176
gb,2024-01-03 16:38:47.779452,1e-05,0.1,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,300,64,0.9,True,0.2612894574630401,78.19548872180451,78.19548872180451,90.8256880733945,43.16534345875044,81.30841121495327,96.66102731199176
gb,2024-01-03 11:34:21.300829,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,10,64,0.9,True,0.2349935096091937,81.203007518797,81.203007518797,90.8256880733945,43.07904729030031,84.73520249221184,95.12521936319853
gb,2024-01-03 11:46:19.115649,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,20,64,0.9,True,0.2409476948289635,79.69924812030075,79.69924812030075,90.325271059216,43.19986192613048,82.398753894081,96.28330145709464
gb,2024-01-03 11:57:35.179396,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,30,64,0.9,True,0.246202222043265,76.69172932330827,76.69172932330827,89.90825688073394,43.30341732827063,80.52959501557632,96.6897081694351
gb,2024-01-03 12:08:32.028046,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,40,64,0.9,True,0.2503466843487331,75.93984962406014,75.93984962406014,89.74145120934112,43.14808422506041,79.2834890965732,97.00632060029017
gb,2024-01-03 12:20:00.786127,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.2539073756395433,74.43609022556392,74.43609022556392,89.74145120934111,43.19986192613048,78.66043613707166,97.0333801996262
gb,2024-01-03 12:31:58.285093,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.2565373405578466,74.43609022556392,74.43609022556392,89.82485404503754,43.14808422506041,77.88161993769471,97.05833700656824
gb,2024-01-03 12:43:19.947116,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.2589987859294612,74.43609022556392,74.43609022556392,89.82485404503754,43.07904729030031,77.41433021806854,97.14652852667125
gb,2024-01-03 12:54:18.723915,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.2612798295227878,75.18796992481202,75.18796992481202,90.07506255212677,43.07904729030031,77.25856697819314,97.17507480747578
gb,2024-01-03 13:04:37.032270,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.2630335040310708,74.43609022556392,74.43609022556392,90.2418682235196,43.16534345875044,77.10280373831776,97.20730814533172
gb,2024-01-03 13:14:18.205474,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.264428071089557,73.6842105263158,73.6842105263158,90.15846538782318,43.14808422506041,76.94704049844236,97.2088924099892
gb,2024-01-03 13:24:37.622774,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.2657609015970322,73.6842105263158,73.6842105263158,90.15846538782318,43.16534345875044,76.79127725856698,97.1676320509319
gb,2024-01-03 13:35:25.423815,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.2668968778594965,73.6842105263158,73.6842105263158,90.15846538782318,43.2171211598205,76.94704049844236,97.16945118366036
gb,2024-01-03 13:45:50.540166,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.2679706319747832,73.6842105263158,73.6842105263158,90.15846538782318,43.2171211598205,77.10280373831776,97.24306231460912
gb,2024-01-03 13:56:32.662639,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.2689693520013653,73.6842105263158,73.6842105263158,90.15846538782318,43.18260269244045,77.25856697819314,97.24998654341653
gb,2024-01-03 14:07:54.207956,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,150,64,0.9,True,0.2698910936194427,73.6842105263158,73.6842105263158,90.15846538782318,43.23438039351053,77.41433021806854,97.251805676145
gb,2024-01-03 14:19:55.985684,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,160,64,0.9,True,0.2711027648221604,73.6842105263158,73.6842105263158,90.32527105921602,43.19986192613048,77.41433021806854,97.28784350508788
gb,2024-01-03 14:31:32.038530,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,170,64,0.9,True,0.2718986600445339,74.43609022556392,74.43609022556392,90.40867389491244,43.23438039351053,77.41433021806854,97.2571944318894
gb,2024-01-03 14:42:20.517115,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,180,64,0.9,True,0.2727155976016228,74.43609022556392,74.43609022556392,90.49207673060884,43.25163962720056,77.41433021806854,97.26229952796832
gb,2024-01-03 14:52:42.920188,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,190,64,0.9,True,0.2735410267982663,74.43609022556392,74.43609022556392,90.49207673060884,43.19986192613048,77.41433021806854,97.26740462404724
gb,2024-01-03 15:03:10.005820,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,200,64,0.9,True,0.2743674622436363,74.43609022556392,74.43609022556392,90.49207673060884,43.18260269244045,77.41433021806854,97.30514415168312
gb,2024-01-03 15:14:21.575961,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,210,64,0.9,True,0.2751515055260439,74.43609022556392,74.43609022556392,90.49207673060884,43.18260269244045,77.57009345794393,97.3753518852459
gb,2024-01-03 15:25:19.504411,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,220,64,0.9,True,0.2759496880004584,74.43609022556392,74.43609022556392,90.49207673060884,43.18260269244045,77.57009345794393,97.37875528263186
gb,2024-01-03 15:36:21.045084,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,230,64,0.9,True,0.2767433178310922,74.43609022556392,74.43609022556392,90.49207673060884,43.19986192613048,77.57009345794393,97.38045698132484
gb,2024-01-03 15:47:21.441780,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,240,64,0.9,True,0.2774923851412293,74.43609022556392,74.43609022556392,90.49207673060884,43.16534345875044,77.57009345794393,97.31377007918348
gb,2024-01-03 15:58:11.256414,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,250,64,0.9,True,0.2782853885274541,74.43609022556392,74.43609022556392,90.40867389491244,43.16534345875044,77.72585669781931,97.31729091060492
gb,2024-01-03 16:09:05.423144,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,260,64,0.9,True,0.278919240000465,74.43609022556392,74.43609022556392,90.49207673060884,43.16534345875044,77.72585669781931,97.32069430799088
gb,2024-01-03 16:19:28.916151,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,270,64,0.9,True,0.2796224199837688,74.43609022556392,74.43609022556392,90.49207673060884,43.13082499137038,77.88161993769471,97.32421513941232
gb,2024-01-03 16:28:50.255794,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,280,64,0.9,True,0.2803592295213236,74.43609022556392,74.43609022556392,90.49207673060884,43.14808422506041,77.72585669781931,97.32920280145576
gb,2024-01-03 16:40:43.354784,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,290,64,0.9,True,0.2814543065039415,75.18796992481202,75.18796992481202,90.57547956630523,43.11356575768036,77.72585669781931,97.3326061988417
gb,2024-01-03 16:53:50.287353,0.0001,0.01,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,300,64,0.9,True,0.2821393167417976,75.18796992481202,75.18796992481202,90.65888240200168,43.13082499137038,77.72585669781931,97.33430789753469
gb,2024-01-03 11:11:31.787673,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,10,64,0.9,True,0.1961127664722702,80.45112781954887,80.45112781954887,83.65304420350292,42.66482568173973,80.75388026607538,84.09804070920275
gb,2024-01-03 11:23:31.659224,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,20,64,0.9,True,0.2065533093673208,81.203007518797,81.203007518797,87.98999165971642,42.45771487745944,85.41019955654102,90.32272047006688
gb,2024-01-03 11:35:58.157159,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,30,64,0.9,True,0.2138360954155344,82.70676691729324,82.70676691729324,88.82402001668058,42.59578874697964,85.98130841121495,91.96461181810064
gb,2024-01-03 11:48:50.429825,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,40,64,0.9,True,0.2187514687735711,82.70676691729324,82.70676691729324,89.82485404503754,42.76838108387987,86.13707165109034,93.08902810075318
gb,2024-01-03 12:01:21.077643,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,50,64,0.9,True,0.2241688406895737,81.203007518797,81.203007518797,90.32527105921602,42.80289955125993,85.51401869158879,93.73557380244024
gb,2024-01-03 12:13:19.738828,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,60,64,0.9,True,0.2280324306041339,81.203007518797,81.203007518797,90.74228523769808,42.94097342078012,84.73520249221184,94.19867495023188
gb,2024-01-03 12:24:28.729294,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,70,64,0.9,True,0.2310651249005835,81.203007518797,81.203007518797,90.99249374478732,42.97549188816016,84.42367601246106,94.5906200615752
gb,2024-01-03 12:35:35.937976,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,80,64,0.9,True,0.2323507234527908,81.203007518797,81.203007518797,91.07589658048374,43.06178805661029,83.95638629283489,94.8785886284368
gb,2024-01-03 12:46:27.551657,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,90,64,0.9,True,0.2340396577768635,80.45112781954887,80.45112781954887,91.07589658048374,43.07904729030031,83.80062305295951,95.16962814142435
gb,2024-01-03 12:58:25.452670,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,100,64,0.9,True,0.2349572745340212,81.203007518797,81.203007518797,91.74311926605505,43.14808422506041,83.48909657320873,95.42734872878844
gb,2024-01-03 13:11:24.664864,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,110,64,0.9,True,0.2352847123306284,81.203007518797,81.203007518797,91.74311926605505,43.2171211598205,83.17757009345794,95.58035922670985
gb,2024-01-03 13:24:41.287953,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,120,64,0.9,True,0.236065646250079,81.203007518797,81.203007518797,91.5763135946622,43.19986192613048,83.02180685358256,95.598978975022
gb,2024-01-03 13:37:24.412356,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,130,64,0.9,True,0.2370083797178055,81.203007518797,81.203007518797,91.57631359466222,43.26889886089057,82.55451713395638,95.75045399988038
gb,2024-01-03 13:49:28.746444,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,140,64,0.9,True,0.2378296250470362,81.203007518797,81.203007518797,91.32610508757298,43.26889886089057,82.71028037383178,95.90722019729422
gb,2024-01-03 14:01:11.648249,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,150,64,0.9,True,0.2385379607071283,79.69924812030075,79.69924812030075,91.32610508757298,43.26889886089057,82.55451713395638,96.03026637538358
gb,2024-01-03 14:12:31.077742,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,160,64,0.9,True,0.2390870333588689,79.69924812030075,79.69924812030075,91.15929941618016,43.18260269244045,82.08722741433021,96.08809248195358
gb,2024-01-03 14:23:18.900450,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,170,64,0.9,True,0.239543801952442,79.69924812030075,79.69924812030075,91.24270225187657,43.25163962720056,81.93146417445483,96.24122041391044
gb,2024-01-03 14:34:29.178439,1e-05,0.001,0,0,/data,/home/sjoshi/spuco_experiments/robust_training_tuning/results.csv,180,64,0.9,True,0.2393601340884222,78.94736842105263,78.94736842105263,90.99249374478732,43.2861580945806,81.77570093457943,96.30240112627192
